Num,Cardno,Pentad,QDGC,NoSurveys,Start_Date,End_Date,ObserverNo,Total_Spp,Intensive_hours,Total_hours,Spp_On_Card,centre_longitude,centre_latitude,GDD0,GDD5,MTCO,MTWA,AET_div_PET,Wet_Intensity,Dry_Intensity,SV,G,AZ,NK,LWP_HA,VegTypePC,QDS_PC,log.intensive,year,year.F,log.total.hours,day.std
109,2820_2320_010318_20100731,2820_2320,2823AD,23,2010/07/31,2010/07/31,10318,38,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2010,2,1.098612289,0.194009572
110,2820_2320_010318_20110206,2820_2320,2823AD,23,2011/02/06,2011/02/09,10318,55,3,3,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2011,3,1.098612289,-1.425935539
111,2820_2320_010318_20110218,2820_2320,2823AD,23,2011/02/18,2011/02/20,10318,53,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2011,3,1.098612289,-1.314215186
112,2820_2320_010318_20110320,2820_2320,2823AD,23,2011/03/20,2011/03/20,10318,57,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2011,3,1.098612289,-1.016294246
113,2820_2320_010318_20110417,2820_2320,2823AD,23,2011/04/17,2011/04/17,10318,62,3,3,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2011,3,1.098612289,-0.764923453
114,2820_2320_010318_20110518,2820_2320,2823AD,23,2011/05/18,2011/05/22,10318,57,2,2,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,0.693147181,2011,3,0.693147181,-0.476312543
115,2820_2320_010318_20110527,2820_2320,2823AD,23,2011/05/27,2011/05/28,10318,62,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2011,3,1.098612289,-0.392522278
116,2820_2320_010318_20110605,2820_2320,2823AD,23,2011/06/05,2011/06/08,10318,42,2,2,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,0.693147181,2011,3,0.693147181,-0.318042043
117,2820_2320_010318_20110616,2820_2320,2823AD,23,2011/06/16,2011/06/19,10318,42,2,2,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,0.693147181,2011,3,0.693147181,-0.21563172
118,2820_2320_010318_20110729,2820_2320,2823AD,23,2011/07/29,2011/07/30,10318,49,2,2,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,0.693147181,2011,3,0.693147181,0.184699543
119,2820_2320_010318_20111008,2820_2320,2823AD,23,2011/10/08,2011/10/12,10318,61,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2011,3,1.098612289,0.82709157
120,2820_2320_010318_20111022,2820_2320,2823AD,23,2011/10/22,2011/10/26,10318,51,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2011,3,1.098612289,0.957431981
122,2820_2320_010318_20111203,2820_2320,2823AD,23,2011/12/03,2011/12/03,10318,77,2,2,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,0.693147181,2011,3,0.693147181,1.339143185
123,2820_2320_010318_20120107,2820_2320,2823AD,23,2012/01/07,2012/01/07,10318,65,3,3,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2012,4,1.098612289,-1.695926391
124,2820_2320_010318_20120211,2820_2320,2823AD,23,2012/02/11,2012/02/12,10318,71,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2012,4,1.386294361,-1.379385392
125,2820_2320_010318_20120318,2820_2320,2823AD,23,2012/03/18,2012/03/18,10318,73,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2012,4,1.386294361,-1.034914305
126,2820_2320_010318_20120630,2820_2320,2823AD,23,2012/06/30,2012/07/04,10318,59,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2012,4,1.386294361,-0.085291309
127,2820_2320_010318_20121027,2820_2320,2823AD,23,2012/10/27,2012/10/27,10318,56,2,2,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,0.693147181,2012,4,0.693147181,1.003982128
128,2820_2320_010318_20121216,2820_2320,2823AD,23,2012/12/16,2012/12/16,10318,73,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2012,4,1.098612289,1.460173567
129,2820_2320_010318_20140209,2820_2320,2823AD,23,2014/02/09,2014/02/12,10318,87,5,5,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.609437912,2014,6,1.609437912,-1.398005451
130,2820_2320_010318_20140531,2820_2320,2823AD,23,2014/05/31,2014/05/31,10318,56,2,2,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,0.693147181,2014,6,0.693147181,-0.36459219
131,2825_2320_010318_20120107,2825_2320,2823AD,4,2012/01/07,2012/01/07,10318,45,2,2,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,0.693147181,2012,4,0.693147181,-1.695926391
132,2825_2320_010318_20120211,2825_2320,2823AD,4,2012/02/11,2012/02/11,10318,54,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2012,4,1.098612289,-1.379385392
133,2825_2320_010318_20121216,2825_2320,2823AD,4,2012/12/16,2012/12/16,10318,60,3,3,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2012,4,1.098612289,1.460173567
134,2825_2320_010356_20101106,2825_2320,2823AD,4,2010/11/06,2010/11/06,10356,56,2,2,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,0.693147181,2010,2,0.693147181,1.087772392
135,2835_2320_002194_20081209,2835_2320,2823CB,5,2008/12/09,2008/12/09,2194,49,2,2,1,23.375,-28.625,5970.6,4145.6,8.6,23.1,0.277,0,-88.9,1,0,0,0,48.72,0.01,0.07,0.693147181,2008,0,0.693147181,1.395003361
136,2835_2320_002194_20091010,2835_2320,2823CB,5,2009/10/10,2009/10/10,2194,34,2,2,0,23.375,-28.625,5970.6,4145.6,8.6,23.1,0.277,0,-88.9,1,0,0,0,48.72,0.01,0.07,0.693147181,2009,1,0.693147181,0.845711628
137,2835_2320_002194_20101206,2835_2320,2823CB,5,2010/12/06,2010/12/06,2194,51,2,2,1,23.375,-28.625,5970.6,4145.6,8.6,23.1,0.277,0,-88.9,1,0,0,0,48.72,0.01,0.07,0.693147181,2010,2,0.693147181,1.367073273
138,2835_2320_002194_20110720,2835_2320,2823CB,5,2011/07/20,2011/07/20,2194,38,3,3,0,23.375,-28.625,5970.6,4145.6,8.6,23.1,0.277,0,-88.9,1,0,0,0,48.72,0.01,0.07,1.098612289,2011,3,1.098612289,0.100909278
139,2835_2320_002194_20111207,2835_2320,2823CB,5,2011/12/07,2011/12/08,2194,52,2,2,1,23.375,-28.625,5970.6,4145.6,8.6,23.1,0.277,0,-88.9,1,0,0,0,48.72,0.01,0.07,0.693147181,2011,3,0.693147181,1.376383303
140,2840_2320_002194_20081208,2840_2320,2823CB,1,2008/12/08,2008/12/09,2194,66,3,3,1,23.375,-28.625,5970.6,4145.6,8.6,23.1,0.277,0,-88.9,1,0,0,0,48.72,0.01,0.07,1.098612289,2008,0,1.098612289,1.385693332
141,2800_2325_010318_20111007,2800_2325,2823AB,2,2011/10/07,2011/10/07,10318,47,3,3,1,23.375,-28.125,6048.4,4223.4,9,23.1,0.317,4.3,-80.6,1,0,0,0,12754.54,2.2,18.71,1.098612289,2011,3,1.098612289,0.81778154
142,2800_2325_010318_20120311,2800_2325,2823AB,2,2012/03/11,2012/03/11,10318,54,2,2,0,23.375,-28.125,6048.4,4223.4,9,23.1,0.317,4.3,-80.6,1,0,0,0,12754.54,2.2,18.71,0.693147181,2012,4,0.693147181,-1.100084511
143,2805_2325_010318_20101003,2805_2325,2823AB,3,2010/10/03,2010/10/03,10318,24,2,2,0,23.375,-28.125,6048.4,4223.4,9,23.1,0.317,4.3,-80.6,1,0,0,0,12754.54,2.2,18.71,0.693147181,2010,2,0.693147181,0.780541423
144,2805_2325_010318_20111007,2805_2325,2823AB,3,2011/10/07,2011/10/07,10318,35,2,2,0,23.375,-28.125,6048.4,4223.4,9,23.1,0.317,4.3,-80.6,1,0,0,0,12754.54,2.2,18.71,0.693147181,2011,3,0.693147181,0.81778154
145,2805_2325_010318_20130825,2805_2325,2823AB,3,2013/08/25,2013/08/25,10318,23,2,2,0,23.375,-28.125,6048.4,4223.4,9,23.1,0.317,4.3,-80.6,1,0,0,0,12754.54,2.2,18.71,0.693147181,2013,5,0.693147181,0.426760307
146,2810_2325_010318_20101219,2810_2325,2823AB,4,2010/12/19,2010/12/19,10318,42,2,2,0,23.375,-28.125,6048.4,4223.4,9,23.1,0.317,4.3,-80.6,1,0,0,0,12754.54,2.2,18.71,0.693147181,2010,2,0.693147181,1.488103655
147,2810_2325_010318_20120122,2810_2325,2823AB,4,2012/01/22,2012/01/22,10318,38,2,2,0,23.375,-28.125,6048.4,4223.4,9,23.1,0.317,4.3,-80.6,1,0,0,0,12754.54,2.2,18.71,0.693147181,2012,4,0.693147181,-1.55627595
148,2810_2325_010318_20121217,2810_2325,2823AB,4,2012/12/17,2012/12/17,10318,46,2,2,0,23.375,-28.125,6048.4,4223.4,9,23.1,0.317,4.3,-80.6,1,0,0,0,12754.54,2.2,18.71,0.693147181,2012,4,0.693147181,1.469483596
149,2810_2325_010318_20140301,2810_2325,2823AB,4,2014/03/01,2014/03/01,10318,42,2,2,0,23.375,-28.125,6048.4,4223.4,9,23.1,0.317,4.3,-80.6,1,0,0,0,12754.54,2.2,18.71,0.693147181,2014,6,0.693147181,-1.193184804
150,2815_2325_002194_20101105,2815_2325,2823AD,2,2010/11/05,2010/11/05,2194,43,2,2,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,0.693147181,2010,2,0.693147181,1.078462363
151,2815_2325_010318_20140511,2815_2325,2823AD,2,2014/05/11,2014/05/13,10318,40,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2014,6,1.098612289,-0.541482748
152,2805_2325_010318_20100822,2820_2325,2823AD,147,2010/08/22,2010/08/26,10318,41,5,5,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.609437912,2010,2,1.609437912,0.398830218
154,2820_2325_000434_20120929,2820_2325,2823AD,147,2012/09/29,2012/09/29,434,48,2,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,0.693147181,2012,4,1.098612289,0.743301305
155,2820_2325_010013_20080308,2820_2325,2823AD,147,2008/03/08,2008/03/12,10013,33,4,4,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2008,0,1.386294361,-1.128014599
156,2820_2325_010013_20080325,2820_2325,2823AD,147,2008/03/25,2008/03/25,10013,41,4,4,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2008,0,1.386294361,-0.969744099
157,2820_2325_010318_20100606,2820_2325,2823AD,147,2010/06/06,2010/06/07,10318,28,2,2,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,0.693147181,2010,2,0.693147181,-0.308732014
158,2820_2325_010318_20100702,2820_2325,2823AD,147,2010/07/02,2010/07/06,10318,36,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2010,2,1.098612289,-0.06667125
159,2820_2325_010318_20100710,2820_2325,2823AD,147,2010/07/10,2010/07/14,10318,32,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2010,2,1.386294361,0.007808985
160,2820_2325_010318_20100717,2820_2325,2823AD,147,2010/07/17,2010/07/21,10318,35,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2010,2,1.386294361,0.07297919
161,2820_2325_010318_20100725,2820_2325,2823AD,147,2010/07/25,2010/07/29,10318,32,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2010,2,1.098612289,0.147459425
162,2820_2325_010318_20100731,2820_2325,2823AD,147,2010/07/31,2010/08/04,10318,36,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2010,2,1.386294361,0.194009572
163,2820_2325_010318_20100805,2820_2325,2823AD,147,2010/08/05,2010/08/09,10318,46,5,5,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.609437912,2010,2,1.609437912,0.240559719
164,2820_2325_010318_20100813,2820_2325,2823AD,147,2010/08/13,2010/08/17,10318,46,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2010,2,1.098612289,0.315039954
165,2820_2325_010318_20100828,2820_2325,2823AD,147,2010/08/28,2010/09/01,10318,39,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2010,2,1.098612289,0.454690395
166,2820_2325_010318_20100919,2820_2325,2823AD,147,2010/09/19,2010/09/23,10318,44,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2010,2,1.386294361,0.650201012
167,2820_2325_010318_20100924,2820_2325,2823AD,147,2010/09/24,2010/09/28,10318,39,5,5,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.609437912,2010,2,1.609437912,0.696751158
168,2820_2325_010318_20100930,2820_2325,2823AD,147,2010/09/30,2010/10/04,10318,50,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2010,2,1.386294361,0.752611335
169,2820_2325_010318_20101005,2820_2325,2823AD,147,2010/10/05,2010/10/09,10318,42,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2010,2,1.098612289,0.799161481
170,2820_2325_010318_20101010,2820_2325,2823AD,147,2010/10/10,2010/10/14,10318,55,6,6,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.791759469,2010,2,1.791759469,0.845711628
171,2820_2325_010318_20101016,2820_2325,2823AD,147,2010/10/16,2010/10/20,10318,40,5,5,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.609437912,2010,2,1.609437912,0.901571805
172,2820_2325_010318_20101023,2820_2325,2823AD,147,2010/10/23,2010/10/27,10318,48,4,4,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2010,2,1.386294361,0.96674201
173,2820_2325_010318_20101113,2820_2325,2823AD,147,2010/11/13,2010/11/17,10318,57,6,6,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.791759469,2010,2,1.791759469,1.152942598
174,2820_2325_010318_20101120,2820_2325,2823AD,147,2010/11/20,2010/11/22,10318,45,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2010,2,1.386294361,1.218112803
175,2820_2325_010318_20101128,2820_2325,2823AD,147,2010/11/28,2010/12/02,10318,63,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2010,2,1.386294361,1.292593038
176,2820_2325_010318_20101204,2820_2325,2823AD,147,2010/12/04,2010/12/07,10318,52,4,4,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2010,2,1.386294361,1.348453214
177,2820_2325_010318_20101211,2820_2325,2823AD,147,2010/12/11,2010/12/15,10318,49,4,4,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2010,2,1.386294361,1.41362342
178,2820_2325_010318_20101216,2820_2325,2823AD,147,2010/12/16,2010/12/20,10318,57,6,6,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.791759469,2010,2,1.791759469,1.460173567
179,2820_2325_010318_20101221,2820_2325,2823AD,147,2010/12/21,2010/12/25,10318,68,6,68,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.791759469,2010,2,4.219507705,1.506723714
180,2820_2325_010318_20101226,2820_2325,2823AD,147,2010/12/26,2010/12/27,10318,56,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2010,2,1.386294361,1.553273861
181,2820_2325_010318_20110104,2820_2325,2823AD,147,2011/01/04,2011/01/08,10318,49,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2011,3,1.386294361,-1.723856479
183,2820_2325_010318_20110116,2820_2325,2823AD,147,2011/01/16,2011/01/19,10318,57,3,3,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2011,3,1.098612289,-1.612136126
184,2820_2325_010318_20110122,2820_2325,2823AD,147,2011/01/22,2011/01/26,10318,64,6,6,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.791759469,2011,3,1.791759469,-1.55627595
185,2820_2325_010318_20110129,2820_2325,2823AD,147,2011/01/29,2011/02/02,10318,50,5,5,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.609437912,2011,3,1.609437912,-1.491105744
186,2820_2325_010318_20110204,2820_2325,2823AD,147,2011/02/04,2011/02/08,10318,69,5,5,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.609437912,2011,3,1.609437912,-1.444555597
187,2820_2325_010318_20110209,2820_2325,2823AD,147,2011/02/09,2011/02/13,10318,52,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2011,3,1.098612289,-1.398005451
188,2820_2325_010318_20110217,2820_2325,2823AD,147,2011/02/17,2011/02/21,10318,49,5,5,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.609437912,2011,3,1.609437912,-1.323525216
189,2820_2325_010318_20110225,2820_2325,2823AD,147,2011/02/25,2011/03/01,10318,54,4,4,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2011,3,1.386294361,-1.249044981
190,2820_2325_010318_20110304,2820_2325,2823AD,147,2011/03/04,2011/03/08,10318,46,5,5,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.609437912,2011,3,1.609437912,-1.165254716
191,2820_2325_010318_20110312,2820_2325,2823AD,147,2011/03/12,2011/03/16,10318,49,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2011,3,1.386294361,-1.090774481
192,2820_2325_010318_20110318,2820_2325,2823AD,147,2011/03/18,2011/03/22,10318,78,6,6,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.791759469,2011,3,1.791759469,-1.034914305
193,2820_2325_010318_20110323,2820_2325,2823AD,147,2011/03/23,2011/03/27,10318,53,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2011,3,1.386294361,-0.988364158
194,2820_2325_010318_20110401,2820_2325,2823AD,147,2011/04/01,2011/04/01,10318,46,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2011,3,1.386294361,-0.913883923
195,2820_2325_010318_20110407,2820_2325,2823AD,147,2011/04/07,2011/04/11,10318,46,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2011,3,1.386294361,-0.858023747
196,2820_2325_010318_20110414,2820_2325,2823AD,147,2011/04/14,2011/04/18,10318,69,6,6,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.791759469,2011,3,1.791759469,-0.792853541
197,2820_2325_010318_20110518,2820_2325,2823AD,147,2011/05/18,2011/05/22,10318,44,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2011,3,1.098612289,-0.476312543
198,2820_2325_010318_20110527,2820_2325,2823AD,147,2011/05/27,2011/05/29,10318,51,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2011,3,1.386294361,-0.392522278
199,2820_2325_010318_20110604,2820_2325,2823AD,147,2011/06/04,2011/06/08,10318,48,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2011,3,1.386294361,-0.327352073
200,2820_2325_010318_20110610,2820_2325,2823AD,147,2011/06/10,2011/06/14,10318,45,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2011,3,1.386294361,-0.271491896
201,2820_2325_010318_20110621,2820_2325,2823AD,147,2011/06/21,2011/06/25,10318,34,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2011,3,1.098612289,-0.169081573
202,2820_2325_010318_20110626,2820_2325,2823AD,147,2011/06/26,2011/06/30,10318,47,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2011,3,1.386294361,-0.122531426
203,2820_2325_010318_20110706,2820_2325,2823AD,147,2011/07/06,2011/07/10,10318,42,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2011,3,1.386294361,-0.029431133
204,2820_2325_010318_20110717,2820_2325,2823AD,147,2011/07/17,2011/07/21,10318,43,3,3,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.098612289,2011,3,1.098612289,0.07297919
205,2820_2325_010318_20110724,2820_2325,2823AD,147,2011/07/24,2011/07/28,10318,37,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2011,3,1.386294361,0.138149396
206,2820_2325_010318_20110729,2820_2325,2823AD,147,2011/07/29,2011/08/02,10318,46,5,5,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.609437912,2011,3,1.609437912,0.184699543
207,2820_2325_010318_20110805,2820_2325,2823AD,147,2011/08/05,2011/08/09,10318,54,5,5,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.609437912,2011,3,1.609437912,0.240559719
208,2820_2325_010318_20110814,2820_2325,2823AD,147,2011/08/14,2011/08/18,10318,45,4,4,0,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2011,3,1.386294361,0.324349983
209,2820_2325_010318_20110819,2820_2325,2823AD,147,2011/08/19,2011/08/23,10318,63,6,6,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.791759469,2011,3,1.791759469,0.37090013
210,2820_2325_010318_20110925,2820_2325,2823AD,147,2011/09/25,2011/09/29,10318,55,4,4,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2011,3,1.386294361,0.706061188
211,2820_2325_010318_20111003,2820_2325,2823AD,147,2011/10/03,2011/10/07,10318,46,4,4,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.386294361,2011,3,1.386294361,0.780541423
212,2820_2325_010318_20111009,2820_2325,2823AD,147,2011/10/09,2011/10/13,10318,69,6,6,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.791759469,2011,3,1.791759469,0.836401599
213,2820_2325_010318_20111015,2820_2325,2823AD,147,2011/10/15,2011/10/19,10318,56,5,5,1,23.375,-28.375,6018.1,4193.1,8.9,23,0.295,0.2,-83.4,1,0,0,0,54.08,0.06,0.08,1.609437912,2011,3,1.609437912,0.892261775
